Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Count (1-10);Count (10-100);Count (>100);Main temper (Finnish);Other tempers (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Decoration;Wave motif;Grid motif;Cord impression;Decoration elements (Finnish);Wall thickness 1 (mm);Wall thickness 2 (mm);Rim thickness 1 (mm);Rim thickness 2 (mm);Other notes (Finnish);Crust;;Photo ID
IA;50010032;Eura;Luistari;KM;18000;3753;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, koristeettomia.;FALSE;;KM 18000_3753
IA;50010032;Eura;Luistari;KM;18000;3763;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_3763
IA;50010032;Eura;Luistari;KM;18000;3771;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Yhdessä pieniä kuoppia, toisessa viivoja;;;;;Saviastianpaloja 5 kpl, yhdessä pieniä kuoppia, toisessa viivoja koristeena.;FALSE;;KM 18000_3771
IA;50010032;Eura;Luistari;KM;18000;3779;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 6 kpl, osaksi aivan pieniä, koristamattomia.;FALSE;;KM 18000_3779
IA;50010032;Eura;Luistari;KM;18000;3781;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_3781
IA;50010032;Eura;Luistari;KM;18000;3783;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_3783
IA;50010032;Eura;Luistari;KM;18000;3791;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, koristeettomia.;FALSE;;KM 18000_3791
IA;50010032;Eura;Luistari;KM;18000;3795;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 7 kpl, koristeettomia, osa pohjan ja seinän yhtymäkohdasta.;FALSE;;KM 18000_3795
IA;50010032;Eura;Luistari;KM;18000;3799;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 34 kpl, tasapohjaisesta astiasta, jonka pohjan halkaisi ja on ollut n. 117 mm. Aines on vaaleanruskeaa (Kt. 92/342:1).;FALSE;;KM 18000_3799
IA;50010032;Eura;Luistari;KM;18000;3805;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_3805
IA;50010032;Eura;Luistari;KM;18000;3828;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Nyörikoristelua;;;;;Saviastia, pyör. pohj., nyörikoristeinen, kork. 100 ja halk. 168 mm (Kt. 92/344:4).;FALSE;;KM 18000_3828
IA;50010032;Eura;Luistari;KM;18000;3855;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, eri astioista, koristeettomia.;FALSE;;KM 18000_3855
IA;50010032;Eura;Luistari;KM;18000;3863;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_3863
IA;50010032;Eura;Luistari;KM;18000;3874;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Neljä kaksoisnyöripainannetta;;;;;Saviastia, pyöreäpohjainen, koristettu neljällä kaksoisnyöripainanteella, kork. 96 mm, läpim. 140 mm (Kt. 95:6).;FALSE;;KM 18000_3874
IA;50010032;Eura;Luistari;KM;18000;3875;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Kolme nyöripainannetta;;;;;Saviastia, tasapohjainen, koristettu kolmella nyöripainanteella, kork. 111 mm, läpim. suusta 150 mm, pohjasta 85 mm (Kt. 95:5).;FALSE;;KM 18000_3875
IA;50010032;Eura;Luistari;KM;18000;3964;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl ja 2 murua.;FALSE;;KM 18000_3964
IA;50010032;Eura;Luistari;KM;18000;4002;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl ja muruja, koristeettomia.;FALSE;;KM 18000_4002
IA;50010032;Eura;Luistari;KM;18000;4021;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_4021
IA;50010032;Eura;Luistari;KM;18000;4037;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 8 kpl, yksi reunasta.;FALSE;;KM 18000_4037
IA;50010032;Eura;Luistari;KM;18000;4040;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 7 kpl, koristeettomia.;FALSE;;KM 18000_4040
IA;50010032;Eura;Luistari;KM;18000;4073;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja, 20 kpl, joista kaksi reunasta, koristamattomia, lisäksi muruja.;FALSE;;KM 18000_4073
IA;50010032;Eura;Luistari;KM;18000;4087;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Viivakoristelua;;;;;Saviastianpaloja 25 kpl, 20 näistä voimakkaasti profiloidusta viivakoristeisesta astiasta, joukossa yksi reunapala, ja 5 palaa koristamattomosta astiasta, jonka reuna kaartuu hieman sisäänpäin, kaksi palaa on reunasta. Palaset on löydetty pääasiassa haudan 373 t äytemaasta, mutta osa on myös hautojen 358 ja 372 kohdalta (merkityt karttaan).;FALSE;;KM 18000_4087
IA;50010032;Eura;Luistari;KM;18000;150;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Kolminkertainen kulmaviivaornamentti;;;;;Pieni saviastia, tummaa ainesta, tasapohjoinen, koristettu kolminkertaisella kulmaviivoornamentilla, reuna kääntyy hieman ulospäin, kork. 70 mm, pohjan halk. 75 mm, suun 99-102 mm. Astia on liimattu kokoon aivan pienistä palasista, jotka löytyivät osaksi tämän haudan pääpuolesta, osaksi kauempaakin. Paloja oli alkuaan n. 150 kpl, jo osa muruja on edelleen irrallaan (Kt. 104:18).;FALSE;;KM 18000_150
IA;50010032;Eura;Luistari;KM;18000;4127;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, tasapohjainen, kukkaruukun muotoinen, suussa pieni kavennus, koristeeton, ehjä, kork. n. 100 mm, pohjan ha1k. 91, suun 129 mm (Kt. 104:19).;FALSE;;KM 18000_4127
IA;50010032;Eura;Luistari;KM;18000;4133;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 30 kpl ja muruja, kolme näistä reunasta, kaikki eri astioista.;FALSE;;KM 18000_4133
IA;50010032;Eura;Luistari;KM;18000;4135;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, pieni, koristeeton.;FALSE;;KM 18000_4135
IA;50010032;Eura;Luistari;KM;18000;4139;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, toinen reunasta, koristeettomia.;FALSE;;KM 18000_4139
IA;50010032;Eura;Luistari;KM;18000;4153;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Viivakoristelua;;;;;Saviastianpaloja 2 kpl, toinen reunasta, viivakoristeinen.;FALSE;;KM 18000_4153
IA;50010032;Eura;Luistari;KM;18000;4171;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_4171
IA;50010032;Eura;Luistari;KM;18000;4176;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 17 kpl, joista 3 reunasta, koristamattomasta astiasta, jossa on reunassa kavennus (Kt. 108/370:11).;FALSE;;KM 18000_4176
IA;50010032;Eura;Luistari;KM;18000;4277;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, tasapohjainen, pyöristyväseinäinen, reunan alla pieni profilointi, kork. 93 mm, suurin halk. 153 mm, pohjan halk. 110 mm (Kt. 109:2).;FALSE;;KM 18000_4277
IA;50010032;Eura;Luistari;KM;18000;4278;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Kolminkertainen nyöripainanne;;;;;Saviastia, tasapohjainen, suoraseinäinen, koristettu kolminkertaisella nyöripainanteella, kork. 155 mm, suun halk. 197, pohjan 130 mm (Kt. 109:3).;FALSE;;KM 18000_4278
IA;50010032;Eura;Luistari;KM;18000;4279;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl, koristeettomia.;FALSE;;KM 18000_4279
IA;50010032;Eura;Luistari;KM;18000;4290;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_4290
IA;50010032;Eura;Luistari;KM;18000;4305;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Paloja s aviastiasta, joka on ollut tasapohjainen, n. 180 mm korkea ja läpimitaltaan 188 mm, pohjasta 136 mm, koristamaton (Kt. 126/413:8).;FALSE;;KM 18000_4305
IA;50010032;Eura;Luistari;KM;18000;4307;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Viivakoristelua;;;;;Saviastianpaloja, 6 kpl. Yhdessä viivakoristelu.;FALSE;;KM 18000_4307
IA;50010032;Eura;Luistari;KM;18000;4373;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Neljä kulmaviivaa;;;;;Saviastianpaloja 81 kpl sekä lisäksi muruja, pyöreäpohjoisesta astiasta, joka on koristettu neljällä kulmaviivalla, kork. 85 mm, halk. 130 mm (Kt. 116/386:6).;FALSE;;KM 18000_4373
IA;50010032;Eura;Luistari;KM;18000;4381;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 50 kpl ja lisäksi muruja, pyöreäpohjoisesta astiasta, koristeettornia (Kt. 116/387:4).;FALSE;;KM 18000_4381
IA;50010032;Eura;Luistari;KM;18000;4384;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastian pyöristyvä pohja, viitenä palana, läpim. n. 100 mm (Kt. 116/387: 5).;FALSE;;KM 18000_4384
IA;50010032;Eura;Luistari;KM;18000;4385;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Kaksoisnyöripainanteita;;;;;Saviastianpaloja 12 kpl, joista 3 reunasta. Kolmessa palassa on kaksoisnyöripainanteita, näistä yksi on reunapala.;FALSE;;KM 18000_4385
IA;50010032;Eura;Luistari;KM;18000;4390;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, joista yksi reunasta, koristeettomia;FALSE;;KM 18000_4390
IA;50010032;Eura;Luistari;KM;18000;4392;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 15 kpl ja muruja, osa näistä liimattu yhteen, niin että muodostuu melkein kokonainen pohja, joka on tasainen, ja osa seinämän alaosaa. Palojen joukossa on yksi loivasti profiloitu reunapala (Kt. 117/389:3).;FALSE;;KM 18000_4392
IA;50010032;Eura;Luistari;KM;18000;4395;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Pr. hela, kuten ed., palasina (Kt. 117/389:2). Lisäksi nahkaa.;FALSE;;KM 18000_4395
IA;50010032;Eura;Luistari;KM;18000;4443;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, koristeettomia.;FALSE;;KM 18000_4443
IA;50010032;Eura;Luistari;KM;18000;4448;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastian muruja, 8 kpl, täytemaasta;FALSE;;KM 18000_4448
IA;50010032;Eura;Luistari;KM;18000;4452;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Kaksi sormiuraa;;;;;Saviastia, tasapohjainen, pyöristyväseinäinen, koristettu kahdella sormiuralla, kork. 135 mm, suurin halk. 180 mm, pohja 110 mm (Kt. 117/392:4).;FALSE;;KM 18000_4452
IA;50010032;Eura;Luistari;KM;18000;4457;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 4 kpl, koristeettomia.;FALSE;;KM 18000_4457
IA;50010032;Eura;Luistari;KM;18000;4461;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, toinen reunasta, ulkopinta naarmuinen. Täytemaasta.;FALSE;;KM 18000_4461
IA;50010032;Eura;Luistari;KM;18000;4465;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, pyöreäpohjainen, r eunasta profiloitu, koristeeton, kork. 95, halk. 136m. (Kt.117/394:2).;FALSE;;KM 18000_4465
IA;50010032;Eura;Luistari;KM;18000;4467;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastian katkelma, kork. 135 mm, haudan 389 astiasta?;FALSE;;KM 18000_4467
IA;50010032;Eura;Luistari;KM;18000;4470;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_4470
IA;50010032;Eura;Luistari;KM;18000;4473;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 9 kpl, koristeettomia.;FALSE;;KM 18000_4473
IA;50010032;Eura;Luistari;KM;18000;4497;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 16 kpl.;FALSE;;KM 18000_4497
IA;50010032;Eura;Luistari;KM;18000;4499;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja n. 110 kpl ja lisäksi muruja, osa on liimattu yhteen astiaksi, joka on pyöreäpohjainen, kork. n. 75 ja halk. n. 130 mm, koristeeton (Kt. 121/401: 2) .;FALSE;;KM 18000_4499
IA;50010032;Eura;Luistari;KM;18000;4510;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala täytemaasta, koristeeton.;FALSE;;KM 18000_4510
IA;50010032;Eura;Luistari;KM;18000;4598;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_4598
IA;50010032;Eura;Luistari;KM;18000;4607;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia;FALSE;;KM 18000_4607
IA;50010032;Eura;Luistari;KM;18000;4630;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, koristeettomia. Luoteislaidalta.;FALSE;;KM 18000_4630
IA;50010032;Eura;Luistari;KM;18000;4631;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;TRUE;FALSE;FALSE;Laineornamentteja;;;;;Saviastianpaloja 3 kpl, yhdessä laineornamentteja. Heti pintamullan alta.;FALSE;;KM 18000_4631
IA;50010032;Eura;Luistari;KM;18000;4632;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;TRUE;FALSE;FALSE;Laineviivoja;;;;;Saviastianpala, koristeena laineviivoja.;FALSE;;KM 18000_4632
IA;50010032;Eura;Luistari;KM;18000;4635;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja n. 50 kpl, joista osa muruja, koristeettomia. Haudan ympäristöstä melko pinnalta.;FALSE;;KM 18000_4635
IA;50010032;Eura;Luistari;KM;18000;4637;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_4637
